% WEKA ARFF file generated from medicine_dataset.csv
% Sliding window: last 3000 transactions with >= 2 side effects
% Each attribute is a binary flag for a specific side effect
%
@RELATION medicine_side_effects

@ATTRIBUTE Abdominal_bloating {0,1}
@ATTRIBUTE Abdominal_cramp {0,1}
@ATTRIBUTE Abdominal_pain {0,1}
@ATTRIBUTE Abnormal_dreams {0,1}
@ATTRIBUTE Abnormal_gait {0,1}
@ATTRIBUTE Abnormal_hair_growth {0,1}
@ATTRIBUTE Abnormal_liver_enzyme {0,1}
@ATTRIBUTE Abnormal_liver_function_tests {0,1}
@ATTRIBUTE Abnormal_menstrual_bleeding {0,1}
@ATTRIBUTE Abnormal_vision {0,1}
@ATTRIBUTE Abnormality_of_voluntary_movements {0,1}
@ATTRIBUTE Absence_of_menstrual_periods {0,1}
@ATTRIBUTE Accidental_injury {0,1}
@ATTRIBUTE Acne {0,1}
@ATTRIBUTE Acute_renal_failure {0,1}
@ATTRIBUTE Adrenal_insufficiency {0,1}
@ATTRIBUTE Affect_lability {0,1}
@ATTRIBUTE Aggression {0,1}
@ATTRIBUTE Aggressive_behavior {0,1}
@ATTRIBUTE Agitation {0,1}
@ATTRIBUTE Agranulocytosis_deficiency_of_granulocytes_in_the_blood {0,1}
@ATTRIBUTE Akathisia_inability_to_stay_still {0,1}
@ATTRIBUTE Allergic_dermatitis {0,1}
@ATTRIBUTE Allergic_reaction {0,1}
@ATTRIBUTE Allergy {0,1}
@ATTRIBUTE Altered_libido {0,1}
@ATTRIBUTE Altered_walking {0,1}
@ATTRIBUTE Anemia_low_number_of_red_blood_cells {0,1}
@ATTRIBUTE Anger {0,1}
@ATTRIBUTE Ankle_swelling {0,1}
@ATTRIBUTE Anorgasmia_decreased_orgasm {0,1}
@ATTRIBUTE Anticholinergic_effects {0,1}
@ATTRIBUTE Anxiety {0,1}
@ATTRIBUTE Application_site_burning {0,1}
@ATTRIBUTE Application_site_irritation {0,1}
@ATTRIBUTE Application_site_reactions_burning_irritation_itching_and_redness {0,1}
@ATTRIBUTE Application_site_redness {0,1}
@ATTRIBUTE Arrhythmia_irregular_heartbeats {0,1}
@ATTRIBUTE Back_pain {0,1}
@ATTRIBUTE Balance_disorder_loss_of_balance {0,1}
@ATTRIBUTE Behavioral_changes {0,1}
@ATTRIBUTE Bitter_taste {0,1}
@ATTRIBUTE Bleeding {0,1}
@ATTRIBUTE Blisters {0,1}
@ATTRIBUTE Blisters_on_fingers_feet {0,1}
@ATTRIBUTE Blisters_on_skin {0,1}
@ATTRIBUTE Bloating {0,1}
@ATTRIBUTE Blood_in_urine {0,1}
@ATTRIBUTE Blurred_vision {0,1}
@ATTRIBUTE Bone_pain {0,1}
@ATTRIBUTE Bowel_incontinence {0,1}
@ATTRIBUTE Breast_enlargement {0,1}
@ATTRIBUTE Breast_pain {0,1}
@ATTRIBUTE Breathing_problems {0,1}
@ATTRIBUTE Breathlessness {0,1}
@ATTRIBUTE Bronchitis_inflammation_of_the_airways {0,1}
@ATTRIBUTE Bronchospasm {0,1}
@ATTRIBUTE Bruise {0,1}
@ATTRIBUTE Burning_sensation {0,1}
@ATTRIBUTE Burning_sensation_at_the_site_of_application {0,1}
@ATTRIBUTE Cerebral_hemorrhage {0,1}
@ATTRIBUTE Chalky_taste {0,1}
@ATTRIBUTE Change_in_bowel_habits {0,1}
@ATTRIBUTE Changes_in_serum_aminotransferase_levels {0,1}
@ATTRIBUTE Chest_discomfort {0,1}
@ATTRIBUTE Chest_pain {0,1}
@ATTRIBUTE Chromaturia_abnormal_coloration_of_urine {0,1}
@ATTRIBUTE Cold_extremities {0,1}
@ATTRIBUTE Cold_symptoms {0,1}
@ATTRIBUTE Color_blindness {0,1}
@ATTRIBUTE Common_cold {0,1}
@ATTRIBUTE Confusion {0,1}
@ATTRIBUTE Conjunctivitis {0,1}
@ATTRIBUTE Constipation {0,1}
@ATTRIBUTE Convulsion {0,1}
@ATTRIBUTE Corneal_edema {0,1}
@ATTRIBUTE Cough {0,1}
@ATTRIBUTE Cushing_syndrome {0,1}
@ATTRIBUTE Dark_colored_stool {0,1}
@ATTRIBUTE Dark_colored_urine {0,1}
@ATTRIBUTE Decrease_in_blood_pressure {0,1}
@ATTRIBUTE Decreased_appetite {0,1}
@ATTRIBUTE Decreased_blood_cells_red_cells_white_cells_and_platelets {0,1}
@ATTRIBUTE Decreased_blood_pressure {0,1}
@ATTRIBUTE Decreased_libido {0,1}
@ATTRIBUTE Decreased_white_blood_cell_count {0,1}
@ATTRIBUTE Decreased_white_blood_cell_count_lymphocytes {0,1}
@ATTRIBUTE Decreased_white_blood_cell_count_neutrophils {0,1}
@ATTRIBUTE Dehydration {0,1}
@ATTRIBUTE Delayed_ejaculation {0,1}
@ATTRIBUTE Depression {0,1}
@ATTRIBUTE Diabetes {0,1}
@ATTRIBUTE Diarrhea {0,1}
@ATTRIBUTE Difficulty_in_paying_attention {0,1}
@ATTRIBUTE Difficulty_in_urination {0,1}
@ATTRIBUTE Discomfort_when_urinating {0,1}
@ATTRIBUTE Dizziness {0,1}
@ATTRIBUTE Double_vision {0,1}
@ATTRIBUTE Drowsiness {0,1}
@ATTRIBUTE Drug_eruptions {0,1}
@ATTRIBUTE Drug_fever {0,1}
@ATTRIBUTE Drug_rash_with_eosinophilia_and_systemic_symptoms_DRESS_syndrome {0,1}
@ATTRIBUTE Drug_tolerance {0,1}
@ATTRIBUTE Dry_cough {0,1}
@ATTRIBUTE Dry_eye {0,1}
@ATTRIBUTE Dry_nose {0,1}
@ATTRIBUTE Dry_skin {0,1}
@ATTRIBUTE Dry_throat {0,1}
@ATTRIBUTE Dryness_in_mouth {0,1}
@ATTRIBUTE Dyslipidemia {0,1}
@ATTRIBUTE Dyspepsia {0,1}
@ATTRIBUTE Dystonia_involuntary_muscle_contractions {0,1}
@ATTRIBUTE Edema_swelling {0,1}
@ATTRIBUTE Ejaculation_disorder {0,1}
@ATTRIBUTE Electrolyte_imbalance {0,1}
@ATTRIBUTE Elevated_creatine_kinase {0,1}
@ATTRIBUTE Erectile_dysfunction {0,1}
@ATTRIBUTE Erythema_multiforme {0,1}
@ATTRIBUTE Esophagitis {0,1}
@ATTRIBUTE Excessive_salivation {0,1}
@ATTRIBUTE Excitement {0,1}
@ATTRIBUTE Extrapyramidal_symptoms {0,1}
@ATTRIBUTE Eye_discomfort {0,1}
@ATTRIBUTE Eye_disorder {0,1}
@ATTRIBUTE Eye_infection {0,1}
@ATTRIBUTE Eye_inflammation {0,1}
@ATTRIBUTE Eye_irritation {0,1}
@ATTRIBUTE Eye_itching {0,1}
@ATTRIBUTE Eye_pain {0,1}
@ATTRIBUTE Eye_redness {0,1}
@ATTRIBUTE Eye_twitching {0,1}
@ATTRIBUTE Fainting {0,1}
@ATTRIBUTE Fast_heart_rate {0,1}
@ATTRIBUTE Fat_in_stool {0,1}
@ATTRIBUTE Fatigue {0,1}
@ATTRIBUTE Fear {0,1}
@ATTRIBUTE Feet_swelling {0,1}
@ATTRIBUTE Fever {0,1}
@ATTRIBUTE Flatulence {0,1}
@ATTRIBUTE Flatus_with_discharge {0,1}
@ATTRIBUTE Flu_like_symptoms {0,1}
@ATTRIBUTE Flushing_sense_of_warmth_in_the_face_ears_neck_and_trunk {0,1}
@ATTRIBUTE Flushing_of_skin {0,1}
@ATTRIBUTE Frequent_urge_to_urinate {0,1}
@ATTRIBUTE Fungal_infection_of_oropharynx {0,1}
@ATTRIBUTE Gastrointesinal_symptoms {0,1}
@ATTRIBUTE Gastrointestinal_bleeding {0,1}
@ATTRIBUTE Gastrointestinal_discomfort {0,1}
@ATTRIBUTE Gastrointestinal_disorder {0,1}
@ATTRIBUTE Gastrointestinal_disturbance {0,1}
@ATTRIBUTE Gastrointestinal_inflammation {0,1}
@ATTRIBUTE General_discomfort {0,1}
@ATTRIBUTE Genital_itching {0,1}
@ATTRIBUTE Glaucoma {0,1}
@ATTRIBUTE Glucose_intolerance {0,1}
@ATTRIBUTE Goiter_enlarged_thyroid_gland {0,1}
@ATTRIBUTE Gout {0,1}
@ATTRIBUTE Gout_flares {0,1}
@ATTRIBUTE Granulocytopenia {0,1}
@ATTRIBUTE Gum_swelling {0,1}
@ATTRIBUTE Hair_loss {0,1}
@ATTRIBUTE Hallucination {0,1}
@ATTRIBUTE Hard_Dental_Plaque {0,1}
@ATTRIBUTE Headache {0,1}
@ATTRIBUTE Hearing_loss {0,1}
@ATTRIBUTE Heartburn {0,1}
@ATTRIBUTE Hemolytic_anemia {0,1}
@ATTRIBUTE Hepatitis_viral_infection_of_liver {0,1}
@ATTRIBUTE Hiccup {0,1}
@ATTRIBUTE High_blood_pressure {0,1}
@ATTRIBUTE Hives {0,1}
@ATTRIBUTE Hot_flashes {0,1}
@ATTRIBUTE Hot_flushes {0,1}
@ATTRIBUTE Hypercholesterolemia_high_cholesterol {0,1}
@ATTRIBUTE Hypereosinophilia {0,1}
@ATTRIBUTE Hypersensitivity {0,1}
@ATTRIBUTE Hypoglycemia_low_blood_glucose_level {0,1}
@ATTRIBUTE Hypotension_low_blood_pressure {0,1}
@ATTRIBUTE Impaired_concentration {0,1}
@ATTRIBUTE Impaired_coordination {0,1}
@ATTRIBUTE Impotence {0,1}
@ATTRIBUTE Inability_to_concentrate {0,1}
@ATTRIBUTE Increased_appetite {0,1}
@ATTRIBUTE Increased_bilirubin_in_the_blood {0,1}
@ATTRIBUTE Increased_bleeding_tendency {0,1}
@ATTRIBUTE Increased_blood_lipid_level {0,1}
@ATTRIBUTE Increased_blood_urea {0,1}
@ATTRIBUTE Increased_blood_uric_acid {0,1}
@ATTRIBUTE Increased_bowel_movements {0,1}
@ATTRIBUTE Increased_glucose_level_in_blood {0,1}
@ATTRIBUTE Increased_hair_growth {0,1}
@ATTRIBUTE Increased_heart_rate {0,1}
@ATTRIBUTE Increased_liver_enzymes {0,1}
@ATTRIBUTE Increased_potassium_level_in_blood {0,1}
@ATTRIBUTE Increased_prolactin_level_in_blood {0,1}
@ATTRIBUTE Increased_risk_of_infection {0,1}
@ATTRIBUTE Increased_saliva_production {0,1}
@ATTRIBUTE Increased_sputum_production {0,1}
@ATTRIBUTE Increased_sweating {0,1}
@ATTRIBUTE Increased_thirst {0,1}
@ATTRIBUTE Increased_transaminase_level_in_blood {0,1}
@ATTRIBUTE Increased_urge_to_pass_bowels {0,1}
@ATTRIBUTE Increased_uric_acid_level_in_blood {0,1}
@ATTRIBUTE Increased_white_blood_cell_count {0,1}
@ATTRIBUTE Increased_white_blood_cell_count_eosinophils {0,1}
@ATTRIBUTE Indigestion {0,1}
@ATTRIBUTE Infection {0,1}
@ATTRIBUTE Inflammation_of_tendons {0,1}
@ATTRIBUTE Inflammation_of_the_nose {0,1}
@ATTRIBUTE Influenza_like_syndrome {0,1}
@ATTRIBUTE Injection_site_bleeding {0,1}
@ATTRIBUTE Injection_site_inflammation {0,1}
@ATTRIBUTE Injection_site_pain {0,1}
@ATTRIBUTE Injection_site_reaction {0,1}
@ATTRIBUTE Injection_site_reactions_pain_swelling_redness {0,1}
@ATTRIBUTE Injection_site_swelling {0,1}
@ATTRIBUTE Insomnia_difficulty_in_sleeping {0,1}
@ATTRIBUTE Iritis_inflammation_of_the_middle_layer_of_the_eye {0,1}
@ATTRIBUTE Irritability {0,1}
@ATTRIBUTE Irritation {0,1}
@ATTRIBUTE Itching {0,1}
@ATTRIBUTE Jaundice {0,1}
@ATTRIBUTE Joint_pain {0,1}
@ATTRIBUTE Joint_swelling {0,1}
@ATTRIBUTE Kidney_damage {0,1}
@ATTRIBUTE Leg_pain {0,1}
@ATTRIBUTE Lightheadedness {0,1}
@ATTRIBUTE Limb_pain {0,1}
@ATTRIBUTE Liver_damage {0,1}
@ATTRIBUTE Liver_injury {0,1}
@ATTRIBUTE Loss_of_appetite {0,1}
@ATTRIBUTE Low_blood_platelets {0,1}
@ATTRIBUTE Low_energy {0,1}
@ATTRIBUTE Low_sexual_desire {0,1}
@ATTRIBUTE Low_urine_output {0,1}
@ATTRIBUTE Memory_impairment {0,1}
@ATTRIBUTE Memory_loss {0,1}
@ATTRIBUTE Menstrual_disorder {0,1}
@ATTRIBUTE Metallic_taste {0,1}
@ATTRIBUTE Migraine {0,1}
@ATTRIBUTE Mood_changes {0,1}
@ATTRIBUTE Mouth_sore {0,1}
@ATTRIBUTE Muscle_coordination_impaired {0,1}
@ATTRIBUTE Muscle_cramp {0,1}
@ATTRIBUTE Muscle_damage {0,1}
@ATTRIBUTE Muscle_disorders {0,1}
@ATTRIBUTE Muscle_pain {0,1}
@ATTRIBUTE Muscle_spasm {0,1}
@ATTRIBUTE Muscle_stiffness {0,1}
@ATTRIBUTE Muscle_weakness {0,1}
@ATTRIBUTE Musculoskeletal_bone_muscle_or_joint_pain {0,1}
@ATTRIBUTE Myelosuppression {0,1}
@ATTRIBUTE Nail_disorder {0,1}
@ATTRIBUTE Nasal_congestion_stuffy_nose {0,1}
@ATTRIBUTE Nasal_discomfort {0,1}
@ATTRIBUTE Nasopharyngitis_inflammation_of_the_throat_and_nasal_passages {0,1}
@ATTRIBUTE Nausea {0,1}
@ATTRIBUTE Nervousness {0,1}
@ATTRIBUTE Neuropathy {0,1}
@ATTRIBUTE Nightmares {0,1}
@ATTRIBUTE Nosebleeds {0,1}
@ATTRIBUTE Numbness_of_extremity {0,1}
@ATTRIBUTE Nystagmus_involuntary_eye_movement {0,1}
@ATTRIBUTE Obesity {0,1}
@ATTRIBUTE Ocular_hyperemia {0,1}
@ATTRIBUTE Oily_evacuation {0,1}
@ATTRIBUTE Oily_spotting {0,1}
@ATTRIBUTE Oral_ulcer {0,1}
@ATTRIBUTE Orthostatic_hypotension_sudden_lowering_of_blood_pressure_on_standing {0,1}
@ATTRIBUTE Otitis_media_infection_of_ear {0,1}
@ATTRIBUTE Pain {0,1}
@ATTRIBUTE Pain_behind_eyes {0,1}
@ATTRIBUTE Pain_in_extremities {0,1}
@ATTRIBUTE Pale_skin {0,1}
@ATTRIBUTE Palpitations {0,1}
@ATTRIBUTE Paresthesia_tingling_or_pricking_sensation {0,1}
@ATTRIBUTE Parkinsonism {0,1}
@ATTRIBUTE Peripheral_edema {0,1}
@ATTRIBUTE Peripheral_neuropathy_tingling_and_numbness_of_feet_and_hand {0,1}
@ATTRIBUTE Photophobia {0,1}
@ATTRIBUTE Polyuria {0,1}
@ATTRIBUTE Protein_in_urine {0,1}
@ATTRIBUTE Pseudomembranous_colitis {0,1}
@ATTRIBUTE Psychiatric_disturbances {0,1}
@ATTRIBUTE Psychotic_disorder {0,1}
@ATTRIBUTE Purpura {0,1}
@ATTRIBUTE Rash {0,1}
@ATTRIBUTE Raynaud_s_phenomenon {0,1}
@ATTRIBUTE Red_spots_or_bumps {0,1}
@ATTRIBUTE Reduced_visual_acuity {0,1}
@ATTRIBUTE Reduction_in_bone_density {0,1}
@ATTRIBUTE Renal_dysfunction {0,1}
@ATTRIBUTE Respiratory_tract_infection {0,1}
@ATTRIBUTE Restlessness {0,1}
@ATTRIBUTE Ringing_in_ear {0,1}
@ATTRIBUTE Runny_nose {0,1}
@ATTRIBUTE Salivation {0,1}
@ATTRIBUTE Sedation {0,1}
@ATTRIBUTE Seizure {0,1}
@ATTRIBUTE Serum_sickness {0,1}
@ATTRIBUTE Sexual_dysfunction {0,1}
@ATTRIBUTE Sinus_disorder {0,1}
@ATTRIBUTE Sinus_infection {0,1}
@ATTRIBUTE Sinus_inflammation {0,1}
@ATTRIBUTE Sinus_pain {0,1}
@ATTRIBUTE Skin_atrophy {0,1}
@ATTRIBUTE Skin_exfoliation {0,1}
@ATTRIBUTE Skin_irritation {0,1}
@ATTRIBUTE Skin_peeling {0,1}
@ATTRIBUTE Skin_rash {0,1}
@ATTRIBUTE Skin_ulcer {0,1}
@ATTRIBUTE Sleep_disorder {0,1}
@ATTRIBUTE Sleepiness {0,1}
@ATTRIBUTE Slow_heart_rate {0,1}
@ATTRIBUTE Slurred_speech {0,1}
@ATTRIBUTE Sore_throat {0,1}
@ATTRIBUTE Speech_disorder {0,1}
@ATTRIBUTE Staining_of_teeth {0,1}
@ATTRIBUTE Stevens_Johnson_syndrome {0,1}
@ATTRIBUTE Stiffness {0,1}
@ATTRIBUTE Stinging_sensation {0,1}
@ATTRIBUTE Stomach_discomfort {0,1}
@ATTRIBUTE Stomach_inflammation {0,1}
@ATTRIBUTE Stomach_pain {0,1}
@ATTRIBUTE Stomach_pain_epigastric_pain {0,1}
@ATTRIBUTE Stomatitis_Inflammation_of_the_mouth {0,1}
@ATTRIBUTE Subconjunctival_hemorrhage {0,1}
@ATTRIBUTE Superficial_keratitis {0,1}
@ATTRIBUTE Sweating {0,1}
@ATTRIBUTE Swelling {0,1}
@ATTRIBUTE Swelling_of_hands {0,1}
@ATTRIBUTE Swelling_of_lymph_nodes {0,1}
@ATTRIBUTE Tachycardia {0,1}
@ATTRIBUTE Taste_change {0,1}
@ATTRIBUTE Telangiectasia {0,1}
@ATTRIBUTE Tendon_rupture {0,1}
@ATTRIBUTE Testicular_atrophy {0,1}
@ATTRIBUTE Thickened_respiratory_tract_secretions {0,1}
@ATTRIBUTE Thinning_of_skin {0,1}
@ATTRIBUTE Thrombocytosis {0,1}
@ATTRIBUTE Thromboembolism {0,1}
@ATTRIBUTE Thrombophlebitis {0,1}
@ATTRIBUTE Tiredness {0,1}
@ATTRIBUTE Toxic_epidermal_necrolysis {0,1}
@ATTRIBUTE Transient_burning {0,1}
@ATTRIBUTE Transient_stinging {0,1}
@ATTRIBUTE Trembling {0,1}
@ATTRIBUTE Tremors {0,1}
@ATTRIBUTE Uncoordinated_body_movements {0,1}
@ATTRIBUTE Upper_abdominal_pain {0,1}
@ATTRIBUTE Upper_respiratory_tract_infection {0,1}
@ATTRIBUTE Upset_stomach {0,1}
@ATTRIBUTE Urinary_incontinence {0,1}
@ATTRIBUTE Urinary_retention {0,1}
@ATTRIBUTE Urinary_tract_infection {0,1}
@ATTRIBUTE Urine_discoloration {0,1}
@ATTRIBUTE Urticaria {0,1}
@ATTRIBUTE Vaginal_discharge {0,1}
@ATTRIBUTE Vaginal_inflammation {0,1}
@ATTRIBUTE Vertigo {0,1}
@ATTRIBUTE Viral_infection {0,1}
@ATTRIBUTE Visual_disturbance {0,1}
@ATTRIBUTE Visual_impairment {0,1}
@ATTRIBUTE Voice_change {0,1}
@ATTRIBUTE Vomiting {0,1}
@ATTRIBUTE Watery_eyes {0,1}
@ATTRIBUTE Weakness {0,1}
@ATTRIBUTE Weight_gain {0,1}
@ATTRIBUTE Weight_loss {0,1}
@ATTRIBUTE Yawning {0,1}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
